loan_amount,business_type,location,season,repayment_history,existing_debt_ratio,default_prob
1422,Handicraft,Rural,Lean,0.6218741712092152,0.44433900273768573,0.2330115511218745
1844,Handicraft,Rural,Lean,0.4181776188180898,0.22563290101002442,0.13572851240097797
709,Agriculture,Urban,Harvest,0.7304701631667752,0.7429134107060398,0.20781805260332598
813,Handicraft,Urban,Lean,0.8006526903585329,0.19022323043508793,0.19459465871637327
1004,Agriculture,Rural,Planting,0.4051619302332842,0.2021888055460929,0.19979400019490579
452,Agriculture,Rural,Planting,0.5931616702618588,0.28371147702421046,0.11956888720263893
1419,Agriculture,Urban,Lean,0.709355739551013,0.7156302890049028,0.6353898548699567
1584,Livestock,Rural,Planting,0.37497339693601517,0.4061003163404131,0.2564270073440318
196,Handicraft,Rural,Planting,0.2809102788244719,0.5457432473806632,0.24125409423636365
1221,Handicraft,Urban,Planting,0.49298952935225004,0.7810113380082244,0.18635616017395928
913,Handicraft,Urban,Harvest,0.505829499589433,0.6266370375138917,0.1445287572350621
1784,Retail,Urban,Lean,0.5032615660621997,0.1380800949208746,0.06850924855481699
1893,Livestock,Rural,Harvest,0.3836108975875384,0.6306831432319813,0.264294082584464
538,Retail,Rural,Planting,0.406127813040812,0.5986697193808151,0.2923930535133219
978,Agriculture,Rural,Harvest,0.2503970342531788,0.1860935955817805,0.00522997942327566
1713,Agriculture,Rural,Lean,0.4733510122874521,0.26027986471009273,0.2363934533337778
600,Handicraft,Urban,Lean,0.737967336463274,0.5681025918904615,0.05777643724938797
387,Handicraft,Rural,Harvest,0.5643940294210985,0.19071447525428686,0.06271612930015794
921,Agriculture,Rural,Lean,0.2713354880441676,0.16654949520209544,0.5622042958994132
690,Agriculture,Urban,Lean,0.3552688132796024,0.562778217704265,0.4812235047505939
1852,Handicraft,Rural,Planting,0.3799911722762974,0.7044763942558109,0.2593739379069068
522,Agriculture,Rural,Planting,0.6371323340471213,0.06001334609769602,0.10822327031123813
200,Handicraft,Rural,Planting,0.8261180429349531,0.35672618820649027,-0.004929554816046872
1488,Livestock,Rural,Lean,0.3085287892333609,0.4857401762632063,0.3468576000554642
1371,Retail,Urban,Planting,0.546655405532344,0.5410214286656544,0.1097253863052873
1684,Agriculture,Urban,Harvest,0.5846127870595851,0.7969567298998632,0.377678573517663
312,Handicraft,Rural,Planting,0.2469160253237635,0.5461535682533766,0.20957570970573927
1837,Handicraft,Urban,Lean,0.34855626477620016,0.4961232903977233,0.163190888601804
193,Retail,Rural,Harvest,0.7002220211058494,0.7917873218472016,0.09224524283793276
395,Livestock,Rural,Lean,0.23036207409003534,0.048534512302547045,0.14488112046686216
673,Agriculture,Rural,Lean,0.3025621816283145,0.05954951692247859,0.6419638155438425
1066,Retail,Rural,Planting,0.8142841892261528,0.4485460211392674,0.15892540488413087
1645,Handicraft,Rural,Harvest,0.5153216205640412,0.2869316914796727,0.1571317824062188
930,Handicraft,Rural,Planting,0.3489267925324209,0.07735801099764475,0.046472220740749984
51,Agriculture,Rural,Lean,0.39238987161936223,0.24515911687423247,0.4993717174931202
946,Handicraft,Urban,Harvest,0.5676547235508511,0.5394835899261152,0.1885102901648903
1377,Retail,Urban,Planting,0.6871927906125059,0.7044919709493042,0.18153602812383768
303,Agriculture,Rural,Planting,0.6770723247609938,0.07545958132524336,0.11301054598375057
1725,Agriculture,Urban,Harvest,0.28968611248201104,0.43211604998728337,0.011385695243165739
502,Handicraft,Urban,Lean,0.4564989908772718,0.2368924518371375,0.11885119249631892
1110,Agriculture,Urban,Harvest,0.3613619843351523,0.5338609306350451,0.08286510396486575
1233,Agriculture,Rural,Lean,0.3443846277182059,0.4395611955660055,0.4891443947874646
1064,Agriculture,Rural,Harvest,0.4510046664166704,0.7413688048177436,0.15820312343771264
58,Handicraft,Urban,Planting,0.5578046110435294,0.03014710955991049,0.006774745199332299
1306,Retail,Rural,Lean,0.32429630436047674,0.3760298199521131,0.043217390057781024
1172,Handicraft,Rural,Planting,0.33390730237155547,0.1542076442805672,0.2423219306250622
1732,Agriculture,Urban,Lean,0.4291098920735712,0.42942536693139655,0.40374393974845574
865,Retail,Rural,Harvest,0.7144478570742661,0.6828634752534746,0.11698165412617956
257,Retail,Rural,Planting,0.5039996006885928,0.7290532222288468,0.3732722114597223
1204,Handicraft,Rural,Harvest,0.31564019198196247,0.3185853305737615,0.2231667805941163
453,Livestock,Rural,Lean,0.6993906119758735,0.6494244186126606,-0.028487631875047104
201,Agriculture,Urban,Lean,0.43392537388891983,0.22440645978040435,0.5683285030449244
103,Retail,Rural,Planting,0.4677484955934683,0.005043957055344528,0.24563558124197898
1193,Agriculture,Urban,Planting,0.4967760909748547,0.6841912460183752,0.3677594443830816
1746,Retail,Rural,Harvest,0.346535577493331,0.0955297939252917,0.18394454646217176
1993,Agriculture,Rural,Harvest,0.3149711529939439,0.014088898690358766,-0.004598869204121031
677,Agriculture,Rural,Lean,0.22942455156736272,0.2830381306943589,0.4672713926689482
636,Agriculture,Urban,Planting,0.22168629392344,0.303503991699966,0.0326033240131732
1698,Retail,Rural,Lean,0.57319708598884,0.061776136617818,-0.010225941124969412
1493,Agriculture,Rural,Harvest,0.41063297329406767,0.6513461171875768,0.10758560504713258
1495,Handicraft,Rural,Lean,0.20358433613055654,0.32447418416666673,0.12165414089479795
153,Retail,Rural,Harvest,0.8224097098464502,0.39193889101567553,0.12142171074731387
1925,Agriculture,Rural,Harvest,0.5769032701323729,0.21170021436226538,0.06131335743604582
303,Handicraft,Rural,Lean,0.4033281074065622,0.4092054018772783,0.12255568873547351
1300,Agriculture,Rural,Harvest,0.7818150318931387,0.613385112493867,0.12631532324245573
1185,Retail,Rural,Lean,0.5636564015517911,0.7249461724004136,0.3603880422025022
559,Retail,Rural,Lean,0.4409087803565645,0.7764236805881195,0.45552396929921957
1546,Agriculture,Rural,Harvest,0.261107215036105,0.34137913968109124,0.13404012769888352
148,Agriculture,Urban,Harvest,0.42803492045779046,0.7920270870147674,0.2778075995839806
202,Agriculture,Rural,Planting,0.4476511086904834,0.23596456937814506,0.04591745131639187
1934,Livestock,Rural,Planting,0.3648011314885541,0.005580748228048105,0.17316111040797727
963,Retail,Urban,Planting,0.4877110410840952,0.6140936351181079,0.152017064668233
1969,Retail,Rural,Planting,0.6198985558818167,0.14274851883295891,0.014454434075339556
927,Retail,Rural,Planting,0.42672437077159664,0.0419638704990903,0.29454284506564826
387,Agriculture,Rural,Harvest,0.26430599489490036,0.7392071380781591,0.12258860408223618
1779,Retail,Rural,Harvest,0.3275298183001295,0.6334486643975895,-0.01772247533429891
871,Handicraft,Urban,Harvest,0.8438644983696757,0.08213184123060505,0.11332971810556974
1236,Agriculture,Urban,Planting,0.2494621393579304,0.6215281219074665,0.20012346238248963
1793,Agriculture,Rural,Planting,0.47663268081077653,0.6751997579415971,0.14894539154131073
1006,Agriculture,Urban,Harvest,0.4215196254203412,0.7242413321460569,0.5047862226602247
1754,Retail,Urban,Harvest,0.567169511260575,0.434955253973088,0.2249382813638009
210,Livestock,Rural,Harvest,0.451351442906656,0.5627296564224767,0.1889918050979493
1653,Agriculture,Rural,Harvest,0.42515758333532194,0.6097914231688089,0.13739148316069366
850,Retail,Rural,Lean,0.6599905646328368,0.5509111481248855,0.20576242981322027
447,Agriculture,Rural,Harvest,0.5599497435517005,0.517466896244475,-0.003784345203295042
1350,Livestock,Urban,Harvest,0.4461979614451703,0.4380474022223069,0.11906964233050571
865,Agriculture,Urban,Lean,0.47884461432456477,0.38335636335645557,0.4511346835428268
1989,Retail,Rural,Lean,0.7463366300647443,0.7969000156518645,0.21877869179035483
1577,Handicraft,Rural,Harvest,0.4667712878485245,0.27004862433772514,0.11975089801085542
1969,Handicraft,Urban,Harvest,0.6774654439505767,0.0706150163556389,-0.006817937694348367
1465,Retail,Rural,Planting,0.6848324621406625,0.6120295720029021,0.26174725964563483
1208,Agriculture,Urban,Harvest,0.3299292463439106,0.17105950229559533,-0.030442842912379753
1268,Agriculture,Rural,Lean,0.3266793633893159,0.42615468769496456,0.4584366458290861
450,Agriculture,Urban,Harvest,0.5268003644931725,0.07664121328045655,0.034515131750016526
689,Agriculture,Urban,Lean,0.701301729688409,0.49542708865343255,0.5450744682816917
1106,Retail,Urban,Harvest,0.362635198243435,0.7552059231225778,0.20075759545506383
737,Agriculture,Rural,Lean,0.5539428036891038,0.5781637700855663,0.5263076891414787
509,Agriculture,Rural,Harvest,0.56117165133331,0.1716278225812908,0.13345449643220292
1004,Retail,Rural,Planting,0.2266932652385544,0.7769104362310886,0.08786626324972258
1956,Livestock,Rural,Harvest,0.5841415149954708,0.24566954481963857,0.10494794322364448
519,Retail,Rural,Planting,0.36905767037478854,0.3492919891930836,-0.009773834895076827
1448,Agriculture,Urban,Planting,0.47155563865139455,0.39849361629824065,0.19409389930736215
1095,Agriculture,Rural,Lean,0.2521427971647674,0.7925749946987782,0.49766142596732355
799,Livestock,Rural,Planting,0.3734490949878515,0.055113120575346564,0.2236722175518313
1743,Agriculture,Rural,Lean,0.4521734757047963,0.557382635548456,0.4755736957661756
87,Agriculture,Urban,Planting,0.5000698129426928,0.2895447005541887,0.055892837949010274
279,Retail,Rural,Planting,0.39775698474482823,0.06266025528195147,0.22285438996415774
1438,Retail,Urban,Lean,0.4384755279478392,0.7480253261062852,0.14664471955824587
612,Retail,Rural,Harvest,0.558135510838174,0.4718866553144523,0.25012651057192836
487,Agriculture,Urban,Harvest,0.4928713735092858,0.6028144060710207,0.2433850425896246
1849,Agriculture,Rural,Harvest,0.3045182489203637,0.19230834845702374,0.10624077009338972
1356,Livestock,Rural,Harvest,0.28730316405977685,0.609232738103539,0.09515329246037701
76,Agriculture,Rural,Lean,0.6489796365357936,0.6627803520185733,0.60937537910508
275,Retail,Rural,Harvest,0.5759250254573985,0.3446635177715811,0.1825903554716424
1350,Handicraft,Rural,Harvest,0.531962941158741,0.4575651781983723,0.08452379238984639
847,Retail,Rural,Lean,0.4625989512124468,0.7774980279436438,0.2605703313663208
1682,Agriculture,Rural,Planting,0.3780333570849551,0.6773837133662072,0.3293879289837468
333,Agriculture,Rural,Harvest,0.3510875838079549,0.35588004885453145,0.17971475161940179
928,Retail,Rural,Lean,0.5628306558845348,0.5316590870046767,0.19574710228356482
1009,Handicraft,Urban,Harvest,0.339722431986883,0.6273851814420105,0.32771904587077244
1554,Livestock,Rural,Lean,0.4973069602773349,0.019463056462598785,0.23302284468123716
502,Agriculture,Rural,Harvest,0.5581240994360074,0.47069278930021635,0.1484600254484621
1069,Agriculture,Rural,Lean,0.30876812648557295,0.7876228907301668,0.4274650726403565
1902,Livestock,Rural,Lean,0.4250399049873872,0.7577445198610651,0.10753528686650032
865,Handicraft,Rural,Planting,0.5623383596072136,0.6659523158099555,0.12974042793691992
708,Handicraft,Urban,Planting,0.44401607537258203,0.08497127450454825,0.006902690953123944
1589,Agriculture,Urban,Harvest,0.2481369665335586,0.7952331620129214,0.10357919781248204
596,Retail,Urban,Lean,0.7361113017984715,0.48763052251035943,0.32189190954545605
1265,Handicraft,Rural,Planting,0.46644372694408776,0.17832659954359242,0.16850868709473868
1122,Retail,Rural,Planting,0.3297927720824611,0.5394149516914534,0.15603431484242236
1585,Retail,Rural,Harvest,0.7392823036691438,0.685218849663745,0.17289974014317955
66,Agriculture,Rural,Lean,0.28906862002640155,0.08986220867810868,0.2459722399813173
1245,Retail,Urban,Harvest,0.5557458480339393,0.7331505146315398,0.32900041551209125
1293,Agriculture,Rural,Harvest,0.49396981090202613,0.7361634251351962,0.02817617423736382
207,Retail,Rural,Planting,0.3689317283563742,0.010771524985054272,0.14781732390798105
526,Livestock,Rural,Harvest,0.2890172587184391,0.7202552973307155,0.06685625518354721
1119,Agriculture,Rural,Planting,0.6527864973957909,0.7574543345921251,0.16217208279713038
1446,Handicraft,Rural,Planting,0.41599800550326005,0.030153437584276157,0.2178998739184554
567,Agriculture,Rural,Lean,0.6227091047519127,0.2353330588064406,0.24026503688432427
148,Retail,Rural,Lean,0.23330090965321854,0.2984860054529012,0.15983117462073348
1965,Livestock,Urban,Planting,0.6519973788460489,0.2791123776531121,0.17079993627643375
1818,Agriculture,Urban,Planting,0.6815510903724658,0.6072025898161514,0.21562480444179893
1110,Agriculture,Rural,Harvest,0.5425749492045522,0.28648356737909364,0.13292907107297217
329,Retail,Rural,Harvest,0.37465185652152144,0.7652630479157939,0.29643118233875043
1422,Agriculture,Rural,Planting,0.41945035117983764,0.7959941002437905,0.18519887181135358
546,Handicraft,Rural,Harvest,0.49704367100701685,0.25345509656499726,0.31941405419524665
351,Livestock,Rural,Planting,0.4510002950916619,0.4070406025652055,0.0026962909601082885
230,Retail,Urban,Lean,0.3858972452457486,0.446164672240006,0.2975554220940164
656,Agriculture,Rural,Lean,0.6774375078148344,0.4635222639736494,0.4600382803008563
1172,Retail,Rural,Harvest,0.3368920347811891,0.29936719535623973,0.22105055699050452
749,Handicraft,Urban,Harvest,0.6924555453268959,0.13279480156706375,0.15214523027275234
1042,Agriculture,Rural,Lean,0.3914859283495903,0.043648433384902145,0.45556965777086617
1189,Retail,Rural,Lean,0.5024775161706954,0.08507893251986572,0.010541983022471724
240,Retail,Rural,Planting,0.6354932180232722,0.721032990075073,0.17025564636264565
302,Retail,Rural,Planting,0.3308367210785195,0.22430000529640567,7.552619162004559e-05
1030,Agriculture,Rural,Harvest,0.3561294967027233,0.06145838656883562,0.07902268020721635
977,Handicraft,Rural,Planting,0.41966231101130946,0.4988237596354823,0.21906730475624428
1234,Agriculture,Rural,Harvest,0.4870735436345423,0.06024572100902823,0.14970094019229463
1329,Agriculture,Rural,Harvest,0.8013946427705596,0.05604235173521941,0.08014270843088611
1396,Handicraft,Urban,Harvest,0.24933160192059742,0.49725640469697724,0.03654256650829235
177,Handicraft,Rural,Harvest,0.38190917630537413,0.47311619535882454,0.13111946938388597
67,Agriculture,Urban,Harvest,0.4467315765627248,0.03318182955996809,0.023401680490832133
1866,Agriculture,Urban,Lean,0.5669846723644303,0.36838226754955905,0.30761195933091146
1808,Agriculture,Rural,Planting,0.4399813039121628,0.3486146463248277,0.07013239356776511
615,Agriculture,Urban,Harvest,0.2964817184592302,0.437351303762044,0.1931259210204752
619,Agriculture,Rural,Planting,0.444210255304323,0.59027576834943,0.3428024674520803
1396,Agriculture,Urban,Planting,0.3298275000444315,0.22624003804975532,0.050467449682386756
1945,Retail,Rural,Harvest,0.632546506771568,0.34622422686704823,0.01147642585710465
735,Handicraft,Urban,Planting,0.8155544838707378,0.634194147488772,0.09455841255268835
1865,Retail,Urban,Planting,0.4776190413346555,0.738045112368455,0.2597128049821038
675,Retail,Urban,Planting,0.2840317419596433,0.7130583784399025,0.3723777034298883
1361,Agriculture,Rural,Harvest,0.3213070592473256,0.3821047616752334,0.16957400267895087
903,Livestock,Rural,Lean,0.3925941686335013,0.4166926376016815,0.02986152763010999
1736,Handicraft,Urban,Planting,0.7092223823359891,0.4232843537217275,0.004965230565942114
1011,Handicraft,Rural,Harvest,0.3220694827885172,0.6949724557659879,0.2595122076009144
1712,Handicraft,Rural,Planting,0.2996967292955548,0.6719516055504007,0.3389612511833526
204,Livestock,Rural,Harvest,0.24640622311798652,0.24922602283627607,0.3444584635836855
539,Retail,Rural,Harvest,0.4987511847548563,0.13027975153762822,-0.016996810895976364
1459,Agriculture,Rural,Harvest,0.2820305989785945,0.30317964919368134,0.18230877812037902
834,Retail,Urban,Lean,0.2979081582401978,0.23072510659952095,0.04847429385935459
1177,Handicraft,Rural,Lean,0.6809447106200602,0.7606245798519277,0.11012054181891384
1466,Handicraft,Rural,Planting,0.5053379783561405,0.21273254355092128,0.01841463872927905
1884,Retail,Rural,Lean,0.5322302773019958,0.14496534538154845,0.0657324110035569
295,Agriculture,Urban,Planting,0.3442898070026313,0.7195832500473724,0.15404527036183274
1249,Agriculture,Urban,Lean,0.7147428481661426,0.06918288348485682,0.6045097551653966
1112,Livestock,Rural,Planting,0.6410908454889919,0.20821284114116817,0.04951136307631764
1550,Retail,Rural,Harvest,0.4683638569358053,0.35128895520047076,0.24878102358567267
1755,Retail,Rural,Planting,0.32055833748822793,0.4760859025277457,0.1311806624188351
808,Agriculture,Rural,Planting,0.7321606890049419,0.26213831709864505,0.3159276130558105
587,Agriculture,Urban,Lean,0.29696534606807334,0.396987197536804,0.5187591357390327
1940,Handicraft,Rural,Lean,0.4776318891416887,0.1590649491444852,0.193861379410446
1891,Retail,Rural,Harvest,0.2650681498908151,0.45941929618038835,0.14301588579186153
970,Handicraft,Rural,Lean,0.7957875618270389,0.3262534466237276,0.1935266155609273
457,Retail,Urban,Lean,0.436448154537431,0.6794077498147604,0.25390322936412923
574,Retail,Rural,Planting,0.29165947119796454,0.33258730671092196,0.13487078607496925
877,Agriculture,Rural,Planting,0.2648562740377902,0.3550523343056402,0.07329288211249638
1579,Handicraft,Urban,Planting,0.6513090776510291,0.47373999147393003,0.12329728555017418
952,Retail,Rural,Harvest,0.36503174043510683,0.09853600326155317,0.08263809172479786
